corpus_name;sentence_position;word_position;value;postag_name;confidence_score
Hochzit;105;35;het;VERB;10;TreeTagger
Hochzit;105;36;widder;NOUN;10;TreeTagger
Hochzit;105;37;ànfànge;NOUN;10;TreeTagger
Hochzit;105;38;niessle;VERB;10;TreeTagger
Hochzit;105;39;.;PUNCT;10;TreeTagger
Hochzit;106;1;Ellaan;NOUN;10;TreeTagger
Hochzit;106;2;,;PUNCT;10;TreeTagger
Hochzit;106;3;e;ADJ;10;TreeTagger
Hochzit;106;4;Pärel;NOUN;10;TreeTagger
Hochzit;106;5;Durteldììwle;NOUN;10;TreeTagger
Hochzit;106;6;isch;VERB;10;TreeTagger
Hochzit;106;7;iwwer;NOUN;10;TreeTagger
Hochzit;106;8;die;DET;10;TreeTagger
Hochzit;106;9;Kolonn;NOUN;10;TreeTagger
Hochzit;106;10;g’flöje;NOUN;10;TreeTagger
Hochzit;106;11;.;PUNCT;10;TreeTagger
Hochzit;107;1;D’;DET;10;TreeTagger
Hochzit;107;2;Köche;NOUN;10;TreeTagger
Hochzit;107;3;,;PUNCT;10;TreeTagger
Hochzit;107;4;uf;ADP;10;TreeTagger
Hochzit;107;5;de;NOUN;10;TreeTagger
Hochzit;107;6;Stàffel;NOUN;10;TreeTagger
Hochzit;107;7;,;PUNCT;10;TreeTagger
Hochzit;107;8;in;ADP;10;TreeTagger
Hochzit;107;9;ihrem;PRON;10;TreeTagger
Hochzit;107;10;wisse;VERB;10;TreeTagger
Hochzit;107;11;Schurz;NOUN;10;TreeTagger
Hochzit;107;12;,;PUNCT;10;TreeTagger
Hochzit;107;13;het;VERB;10;TreeTagger
Hochzit;107;14;de;NOUN;10;TreeTagger
Hochzit;107;15;Hochzitter;NOUN;10;TreeTagger
Hochzit;107;16;wie;CONJ;10;TreeTagger
Hochzit;107;17;àm;ADP;10;TreeTagger
Hochzit;107;18;End;NOUN;10;TreeTagger
Hochzit;107;19;vum;ADP;10;TreeTagger
Hochzit;107;20;Hochzittszug;NOUN;10;TreeTagger
Hochzit;107;21;geloffe;VERB;10;TreeTagger
Hochzit;107;22;n’isch;ADJ;10;TreeTagger
Hochzit;107;23;,;PUNCT;10;TreeTagger
Hochzit;107;24;mitere;VERB;10;TreeTagger
Hochzit;107;25;scherzhàfte;ADJ;10;TreeTagger
Hochzit;107;26;Bemerikung;NOUN;10;TreeTagger
Hochzit;107;27;noch;ADV;10;TreeTagger
Hochzit;107;28;emol;ADJ;10;TreeTagger
Hochzit;107;29;g’foppt;ADJ;10;TreeTagger
Hochzit;107;30;";";ADJ;10;TreeTagger
Hochzit;107;31;„;NOUN;10;TreeTagger
Hochzit;107;32;jetzt;ADV;10;TreeTagger
Hochzit;107;33;isch;VERB;10;TreeTagger
Hochzit;107;34;rum;ADV;10;TreeTagger
Hochzit;107;35;mitem;ADJ;10;TreeTagger
Hochzit;107;36;scheene;ADJ;10;TreeTagger
Hochzit;107;37;Läwe;NOUN;10;TreeTagger
Hochzit;107;38;,;PUNCT;10;TreeTagger
Hochzit;107;39;rum;ADV;10;TreeTagger
Hochzit;107;40;mit;ADP;10;TreeTagger
Hochzit;107;41;de;NOUN;10;TreeTagger
Hochzit;107;42;scheene;ADJ;10;TreeTagger
Hochzit;107;43;Zitt;NOUN;10;TreeTagger
Hochzit;107;44;…;ADJ;10;TreeTagger
Hochzit;108;1;!;PUNCT;10;TreeTagger
Hochzit;109;1;“;ADJ;10;TreeTagger
Hochzit;109;2;Es;NOUN;10;TreeTagger
Hochzit;109;3;isch;VERB;10;TreeTagger
Hochzit;109;4;nàdierli;NOUN;10;TreeTagger
Hochzit;109;5;e;ADJ;10;TreeTagger
Hochzit;109;6;Scherz;NOUN;10;TreeTagger
Hochzit;109;7;gewänn;NOUN;10;TreeTagger
Hochzit;109;8;,;PUNCT;10;TreeTagger
Hochzit;109;9;so;ADV;10;TreeTagger
Hochzit;109;10;àlt;ADJ;10;TreeTagger
Hochzit;109;11;wie;CONJ;10;TreeTagger
Hochzit;109;12;d’;DET;10;TreeTagger
Hochzit;109;13;Menschheit;NOUN;10;TreeTagger
Hochzit;109;14;un;CONJ;10;TreeTagger
Hochzit;109;15;de;NOUN;10;TreeTagger
Hochzit;109;16;Hochzitter;NOUN;10;TreeTagger
Hochzit;109;17;het;VERB;10;TreeTagger
Hochzit;109;18;’s;NOUN;10;TreeTagger
Hochzit;109;19;a;DET;10;TreeTagger
Hochzit;109;20;e;NOUN;10;TreeTagger
Hochzit;109;21;so;ADV;10;TreeTagger
Hochzit;109;22;ufgenumme;VERB;10;TreeTagger
Hochzit;109;23;,;PUNCT;10;TreeTagger
Hochzit;109;24;er;PRON;10;TreeTagger
Hochzit;109;25;het;VERB;10;TreeTagger
Hochzit;109;26;gewisst;VERB;10;TreeTagger
Hochzit;109;27;,;PUNCT;10;TreeTagger
Hochzit;109;28;dàss;CONJ;10;TreeTagger
Hochzit;109;29;die;DET;10;TreeTagger
Hochzit;109;30;pààr;PRON;10;TreeTagger
Hochzit;109;31;Werter;NOUN;10;TreeTagger
Hochzit;109;32;ihne;ADV;10;TreeTagger
Hochzit;109;33;brühige;VERB;10;TreeTagger
Hochzit;109;34;solle;VERB;10;TreeTagger
Hochzit;109;35;,;PUNCT;10;TreeTagger
Hochzit;109;36;un;CONJ;10;TreeTagger
Hochzit;109;37;au;INTJ;10;TreeTagger
Hochzit;109;38;dàss;CONJ;10;TreeTagger
Hochzit;109;39;d’;DET;10;TreeTagger
Hochzit;109;40;Köche;NOUN;10;TreeTagger
Hochzit;109;41;’s;NOUN;10;TreeTagger
Hochzit;109;42;Heft;NOUN;10;TreeTagger
Hochzit;109;43;fescht;ADJ;10;TreeTagger
Hochzit;109;44;im;ADP;10;TreeTagger
Hochzit;109;45;Griff;NOUN;10;TreeTagger
Hochzit;109;46;het;VERB;10;TreeTagger
Hochzit;109;47;.;PUNCT;10;TreeTagger
Hochzit;110;1;E;NOUN;10;TreeTagger
Hochzit;110;2;delikàter;ADJ;10;TreeTagger
Hochzit;110;3;Duft;NOUN;10;TreeTagger
Hochzit;110;4;vun;ADP;10;TreeTagger
Hochzit;110;5;Suppefleisch;NOUN;10;TreeTagger
Hochzit;110;6;isch;VERB;10;TreeTagger
Hochzit;110;7;mitgànge;NOUN;10;TreeTagger
Hochzit;110;8;bis;ADP;10;TreeTagger
Hochzit;110;9;àns;NOUN;10;TreeTagger
Hochzit;110;10;Eck;NOUN;10;TreeTagger
Hochzit;110;11;vun;ADP;10;TreeTagger
Hochzit;110;12;de;NOUN;10;TreeTagger
Hochzit;110;13;Stroβ;NOUN;10;TreeTagger
Hochzit;110;14;.;PUNCT;10;TreeTagger
Hochzit;111;1;Obwohl;CONJ;10;TreeTagger
Hochzit;111;2;’s;NOUN;10;TreeTagger
Hochzit;111;3;Wetter;NOUN;10;TreeTagger
Hochzit;111;4;unfrindlich;ADJ;10;TreeTagger
Hochzit;111;5;isch;VERB;10;TreeTagger
Hochzit;111;6;,;PUNCT;10;TreeTagger
Hochzit;111;7;hàn;VERB;10;TreeTagger
Hochzit;111;8;sich;PRON;10;TreeTagger
Hochzit;111;9;e;ADJ;10;TreeTagger
Hochzit;111;10;pààr;PRON;10;TreeTagger
Hochzit;111;11;Wunderfitzige;NOUN;10;TreeTagger
Hochzit;111;12;üs;ADP;10;TreeTagger
Hochzit;111;13;de;NOUN;10;TreeTagger
Hochzit;111;14;Hieser;ADJ;10;TreeTagger
Hochzit;111;15;getröjt;ADJ;10;TreeTagger
Hochzit;111;16;";";NOUN;10;TreeTagger
Hochzit;111;17;sie;PRON;10;TreeTagger
Hochzit;111;18;stütze;VERB;10;TreeTagger
Hochzit;111;19;sich;PRON;10;TreeTagger
Hochzit;111;20;uf;ADP;10;TreeTagger
Hochzit;111;21;’s;NOUN;10;TreeTagger
Hochzit;111;22;Hofdor;NOUN;10;TreeTagger
Hochzit;111;23;,;PUNCT;10;TreeTagger
Hochzit;111;24;mànchi;NOUN;10;TreeTagger
Hochzit;111;25;lehne;VERB;10;TreeTagger
Hochzit;111;26;sich;PRON;10;TreeTagger
Hochzit;111;27;mitem;ADJ;10;TreeTagger
Hochzit;111;28;Buckel;NOUN;10;TreeTagger
Hochzit;111;29;gàje;NOUN;10;TreeTagger
Hochzit;111;30;d’;DET;10;TreeTagger
Hochzit;111;31;Hüswànd;NOUN;10;TreeTagger
Hochzit;111;32;um;ADP;10;TreeTagger
Hochzit;111;33;e;ADJ;10;TreeTagger
Hochzit;111;34;bissel;NOUN;10;TreeTagger
Hochzit;111;35;Schutz;NOUN;10;TreeTagger
Hochzit;111;36;se;ADJ;10;TreeTagger
Hochzit;111;37;sueche;ADJ;10;TreeTagger
Hochzit;111;38;";";NOUN;10;TreeTagger
Hochzit;111;39;sie;PRON;10;TreeTagger
Hochzit;111;40;welle;VERB;10;TreeTagger
Hochzit;111;41;d’;DET;10;TreeTagger
Hochzit;111;42;Hochzittere;NOUN;10;TreeTagger
Hochzit;111;43;bewundere;VERB;10;TreeTagger
Hochzit;111;44;,;PUNCT;10;TreeTagger
Hochzit;111;45;de;X;10;TreeTagger
Hochzit;111;46;jung;ADJ;10;TreeTagger
Hochzit;111;47;Hochzitter;NOUN;10;TreeTagger
Hochzit;111;48;,;PUNCT;10;TreeTagger
Hochzit;111;49;d’;DET;10;TreeTagger
Hochzit;111;50;Fàmilie;NOUN;10;TreeTagger
Hochzit;111;51;,;PUNCT;10;TreeTagger
Hochzit;111;52;d’;DET;10;TreeTagger
Hochzit;111;53;Gäscht;NOUN;10;TreeTagger
Hochzit;111;54;,;PUNCT;10;TreeTagger
Hochzit;111;55;àwer;CONJ;10;TreeTagger
Hochzit;111;56;sie;PRON;10;TreeTagger
Hochzit;111;57;sin;VERB;10;TreeTagger
Hochzit;111;58;a;DET;10;TreeTagger
Hochzit;111;59;do;ADV;10;TreeTagger
Hochzit;111;60;fer;ADP;10;TreeTagger
Hochzit;111;61;ze;PART;10;TreeTagger
Hochzit;111;62;kritisiere;VERB;10;TreeTagger
Hochzit;111;63;,;PUNCT;10;TreeTagger
Hochzit;111;64;wie;CONJ;10;TreeTagger
Hochzit;111;65;zuem;ADJ;10;TreeTagger
Hochzit;111;66;Beispiel;NOUN;10;TreeTagger
Hochzit;111;67;denne;ADV;10;TreeTagger
Hochzit;111;68;Huet;VERB;10;TreeTagger
Hochzit;111;69;wie;CONJ;10;TreeTagger
Hochzit;111;70;nit;PART;10;TreeTagger
Hochzit;111;71;zuem;ADJ;10;TreeTagger
Hochzit;111;72;Màntel;NOUN;10;TreeTagger
Hochzit;111;73;vun;ADP;10;TreeTagger
Hochzit;111;74;de;NOUN;10;TreeTagger
Hochzit;111;75;Rosa;NOUN;10;TreeTagger
Hochzit;111;76;pàsse;NOUN;10;TreeTagger
Hochzit;111;77;duet;VERB;10;TreeTagger
Hochzit;111;78;,;PUNCT;10;TreeTagger
Hochzit;111;79;oder;CONJ;10;TreeTagger
Hochzit;111;80;im;ADP;10;TreeTagger
Hochzit;111;81;Louis;NOUN;10;TreeTagger
Hochzit;111;82;sin;ADJ;10;TreeTagger
Hochzit;111;83;Kleid;NOUN;10;TreeTagger
Hochzit;111;84;wie;CONJ;10;TreeTagger
Hochzit;111;85;er;PRON;10;TreeTagger
Hochzit;111;86;schun;NOUN;10;TreeTagger
Hochzit;111;87;vor;ADP;10;TreeTagger
Hochzit;111;88;zwànzig;NOUN;10;TreeTagger
Hochzit;111;89;Johr;NOUN;10;TreeTagger
Hochzit;111;90;bi;ADP;10;TreeTagger
Hochzit;111;91;sinere;ADJ;10;TreeTagger
Hochzit;111;92;Hochzitt;NOUN;10;TreeTagger
Hochzit;111;93;getraawe;NOUN;10;TreeTagger
Hochzit;111;94;het;VERB;10;TreeTagger
Hochzit;111;95;un;CONJ;10;TreeTagger
Hochzit;111;96;jetz;NOUN;10;TreeTagger
Hochzit;111;97;ze;PART;10;TreeTagger
Hochzit;111;98;eng;ADJ;10;TreeTagger
Hochzit;111;99;worre;ADJ;10;TreeTagger
Hochzit;111;100;n’isch;ADJ;10;TreeTagger
Hochzit;111;101;,;PUNCT;10;TreeTagger
Hochzit;111;102;sie;PRON;10;TreeTagger
Hochzit;111;103;bemerike;NOUN;10;TreeTagger
Hochzit;111;104;e;VERB;10;TreeTagger
Hochzit;111;105;jedi;ADV;10;TreeTagger
Hochzit;111;106;Kleinigkeit;NOUN;10;TreeTagger
Hochzit;111;107;,;PUNCT;10;TreeTagger
Hochzit;111;108;beànstànde;ADJ;10;TreeTagger
Hochzit;111;109;àlles;ADJ;10;TreeTagger
Hochzit;111;110;,;PUNCT;10;TreeTagger
Hochzit;111;111;àwer;CONJ;10;TreeTagger
Hochzit;111;112;des;PRON;10;TreeTagger
Hochzit;111;113;g’heert;ADJ;10;TreeTagger
Hochzit;111;114;dezü;NOUN;10;TreeTagger
Hochzit;111;115;,;PUNCT;10;TreeTagger
Hochzit;111;116;des;PRON;10;TreeTagger
Hochzit;111;117;isch;VERB;10;TreeTagger
Hochzit;111;118;schun;NOUN;10;TreeTagger
Hochzit;111;119;immer;ADV;10;TreeTagger
Hochzit;111;120;so;ADV;10;TreeTagger
Hochzit;111;121;gewänn;NOUN;10;TreeTagger
Hochzit;111;122;,;PUNCT;10;TreeTagger
Hochzit;111;123;kaaner;NOUN;10;TreeTagger
Hochzit;111;124;duet;VERB;10;TreeTagger
Hochzit;111;125;sich;PRON;10;TreeTagger
Hochzit;111;126;do;ADV;10;TreeTagger
Hochzit;111;127;drààn;ADV;10;TreeTagger
Hochzit;111;128;steere;VERB;10;TreeTagger
Hochzit;111;129;.;PUNCT;10;TreeTagger
Hochzit;112;1;Mànchmol;NOUN;10;TreeTagger
Hochzit;112;2;,;PUNCT;10;TreeTagger
Hochzit;112;3;hinterem;ADJ;10;TreeTagger
Hochzit;112;4;e;ADJ;10;TreeTagger
Hochzit;112;5;Fenschter;NOUN;10;TreeTagger
Hochzit;112;6;,;PUNCT;10;TreeTagger
Hochzit;112;7;zieht;VERB;10;TreeTagger
Hochzit;112;8;e;NOUN;10;TreeTagger
Hochzit;112;9;Hànd;NOUN;10;TreeTagger
Hochzit;112;10;’s;NOUN;10;TreeTagger
Hochzit;112;11;Fenschterdiechel;NOUN;10;TreeTagger
Hochzit;112;12;zeruck;PART;10;TreeTagger
Hochzit;112;13;un;CONJ;10;TreeTagger
Hochzit;112;14;e;ADJ;10;TreeTagger
Hochzit;112;15;àlter;ADJ;10;TreeTagger
Hochzit;112;16;Kopf;NOUN;10;TreeTagger
Hochzit;112;17;klebt;VERB;10;TreeTagger
Hochzit;112;18;sich;PRON;10;TreeTagger
Hochzit;112;19;gàje;NOUN;10;TreeTagger
Hochzit;112;20;d’;DET;10;TreeTagger
Hochzit;112;21;Schièb;NOUN;10;TreeTagger
Hochzit;112;22;,;PUNCT;10;TreeTagger
Hochzit;112;23;luejt;VERB;10;TreeTagger
Hochzit;112;24;wie;CONJ;10;TreeTagger
Hochzit;112;25;die;DET;10;TreeTagger
Hochzit;112;26;„;ADJ;10;TreeTagger
Hochzit;112;27;Jugend;NOUN;10;TreeTagger
Hochzit;112;28;“;ADJ;10;TreeTagger
Hochzit;112;29;vorbei;ADV;10;TreeTagger
Hochzit;112;30;zieht;VERB;10;TreeTagger
Hochzit;112;31;,;PUNCT;10;TreeTagger
Hochzit;112;32;sifzt;VERB;10;TreeTagger
Hochzit;112;33;gànz;ADV;10;TreeTagger
Hochzit;112;34;tief;ADJ;10;TreeTagger
Hochzit;112;35;,;PUNCT;10;TreeTagger
Hochzit;112;36;läjt;VERB;10;TreeTagger
Hochzit;112;37;e;ADJ;10;TreeTagger
Hochzit;112;38;pààr;PRON;10;TreeTagger
Hochzit;112;39;wissi;ADJ;10;TreeTagger
Hochzit;112;40;Locke;NOUN;10;TreeTagger
Hochzit;112;41;zerächt;VERB;10;TreeTagger
Hochzit;112;42;,;PUNCT;10;TreeTagger
Hochzit;112;43;un;CONJ;10;TreeTagger
Hochzit;112;44;setz;VERB;10;TreeTagger
Hochzit;112;45;sich;PRON;10;TreeTagger
Hochzit;112;46;widder;NOUN;10;TreeTagger
Hochzit;112;47;näwe;VERB;10;TreeTagger
Hochzit;112;48;de;NOUN;10;TreeTagger
Hochzit;112;49;Ofe;NOUN;10;TreeTagger
Hochzit;112;50;,;PUNCT;10;TreeTagger
Hochzit;112;51;begleit;VERB;10;TreeTagger
Hochzit;112;52;vun;ADP;10;TreeTagger
Hochzit;112;53;de;NOUN;10;TreeTagger
Hochzit;112;54;Andenke;VERB;10;TreeTagger
Hochzit;112;55;üs;ADP;10;TreeTagger
Hochzit;112;56;Licht;NOUN;10;TreeTagger
Hochzit;112;57;un;CONJ;10;TreeTagger
Hochzit;112;58;Schàtte;NOUN;10;TreeTagger
Hochzit;112;59;die;DET;10;TreeTagger
Hochzit;112;60;erscht;NOUN;10;TreeTagger
Hochzit;112;61;àm;ADP;10;TreeTagger
Hochzit;112;62;Dàà;NOUN;10;TreeTagger
Hochzit;112;63;vum;ADP;10;TreeTagger
Hochzit;112;64;Tod;NOUN;10;TreeTagger
Hochzit;112;65;g’löscht;VERB;10;TreeTagger
Hochzit;112;66;wäre;VERB;10;TreeTagger
Hochzit;112;67;.;PUNCT;10;TreeTagger
Hochzit;113;1;Un;CONJ;10;TreeTagger
Hochzit;113;2;d’;DET;10;TreeTagger
Hochzit;113;3;Hochzitt;NOUN;10;TreeTagger
Hochzit;113;4;isch;VERB;10;TreeTagger
Hochzit;113;5;vor;ADP;10;TreeTagger
Hochzit;113;6;àndere;ADJ;10;TreeTagger
Hochzit;113;7;Höft;NOUN;10;TreeTagger
Hochzit;113;8;vorbeigànge;NOUN;10;TreeTagger
Hochzit;113;9;,;PUNCT;10;TreeTagger
Hochzit;113;10;vor;ADP;10;TreeTagger
Hochzit;113;11;àndere;ADJ;10;TreeTagger
Hochzit;113;12;Fenschter;NOUN;10;TreeTagger
Hochzit;113;13;,;PUNCT;10;TreeTagger
Hochzit;113;14;àwwer;VERB;10;TreeTagger
Hochzit;113;15;die;DET;10;TreeTagger
Hochzit;113;16;àlte;ADJ;10;TreeTagger
Hochzit;113;17;Köpf;NOUN;10;TreeTagger
Hochzit;113;18;hinte;ADJ;10;TreeTagger
Hochzit;113;19;drààn;ADV;10;TreeTagger
Hochzit;113;20;hàn;VERB;10;TreeTagger
Hochzit;113;21;immer;ADV;10;TreeTagger
Hochzit;113;22;die;DET;10;TreeTagger
Hochzit;113;23;sälwe;ADJ;10;TreeTagger
Hochzit;113;24;,;PUNCT;10;TreeTagger
Hochzit;113;25;tiefe;ADJ;10;TreeTagger
Hochzit;113;26;Fàlte;NOUN;10;TreeTagger
Hochzit;113;27;g’hett;ADJ;10;TreeTagger
Hochzit;113;28;un;CONJ;10;TreeTagger
Hochzit;113;29;ihri;PRON;10;TreeTagger
Hochzit;113;30;Brischt;NOUN;10;TreeTagger
Hochzit;113;31;hàn;VERB;10;TreeTagger
Hochzit;113;32;immer;ADV;10;TreeTagger
Hochzit;113;33;de;NOUN;10;TreeTagger
Hochzit;113;34;sälb;ADJ;10;TreeTagger
Hochzit;113;35;Siftzer;NOUN;10;TreeTagger
Hochzit;113;36;vun;ADP;10;TreeTagger
Hochzit;113;37;sich;PRON;10;TreeTagger
Hochzit;113;38;gän;ADJ;10;TreeTagger
Hochzit;113;39;.;PUNCT;10;TreeTagger
Hochzit;114;1;Un;CONJ;10;TreeTagger
Hochzit;114;2;d’;DET;10;TreeTagger
Hochzit;114;3;Männer;NOUN;10;TreeTagger
Hochzit;114;4;im;ADP;10;TreeTagger
Hochzit;114;5;Hochzittszug;NOUN;10;TreeTagger
Hochzit;114;6;hàn;VERB;10;TreeTagger
Hochzit;114;7;àlli;ADJ;10;TreeTagger
Hochzit;114;8;d’;DET;10;TreeTagger
Hochzit;114;9;sälwe;ADJ;10;TreeTagger
Hochzit;114;10;Sorje;NOUN;10;TreeTagger
Hochzit;114;11;g’hett;ADJ;10;TreeTagger
Hochzit;114;12;mit;ADP;10;TreeTagger
Hochzit;114;13;ihrem;PRON;10;TreeTagger
Hochzit;114;14;g’stärickte;NOUN;10;TreeTagger
Hochzit;114;15;wisse;VERB;10;TreeTagger
Hochzit;114;16;Hembderkraawe;NOUN;10;TreeTagger
Hochzit;114;17;wie;CONJ;10;TreeTagger
Hochzit;114;18;se;ADJ;10;TreeTagger
Hochzit;114;19;g’hindert;ADJ;10;TreeTagger
Hochzit;114;20;het;VERB;10;TreeTagger
Hochzit;114;21;ihre;PRON;10;TreeTagger
Hochzit;114;22;Kopf;NOUN;10;TreeTagger
Hochzit;114;23;ze;PART;10;TreeTagger
Hochzit;114;24;dräje;VERB;10;TreeTagger
Hochzit;114;25;un;CONJ;10;TreeTagger
Hochzit;114;26;d’;DET;10;TreeTagger
Hochzit;114;27;Fraue;NOUN;10;TreeTagger
Hochzit;114;28;hàn;VERB;10;TreeTagger
Hochzit;114;29;àlli;ADJ;10;TreeTagger
Hochzit;114;30;uf;ADP;10;TreeTagger
Hochzit;114;31;d’;DET;10;TreeTagger
Hochzit;114;32;Zähn;NOUN;10;TreeTagger
Hochzit;114;33;gebisse;VERB;10;TreeTagger
Hochzit;114;34;weil;CONJ;10;TreeTagger
Hochzit;114;35;ihri;PRON;10;TreeTagger
Hochzit;114;36;neije;NOUN;10;TreeTagger
Hochzit;114;37;Schueh;NOUN;10;TreeTagger
Hochzit;114;38;e;ADJ;10;TreeTagger
Hochzit;114;39;Nummer;NOUN;10;TreeTagger
Hochzit;114;40;ze;PART;10;TreeTagger
Hochzit;114;41;klein;ADJ;10;TreeTagger
Hochzit;114;42;gekauft;VERB;10;TreeTagger
Hochzit;114;43;worre;ADJ;10;TreeTagger
Hochzit;114;44;sin;VERB;10;TreeTagger
Hochzit;114;45;.;PUNCT;10;TreeTagger
Hochzit;115;1;Ja;PART;10;TreeTagger
Hochzit;115;2;,;PUNCT;10;TreeTagger
Hochzit;115;3;s’;DET;10;TreeTagger
Hochzit;115;4;Läwe;NOUN;10;TreeTagger
Hochzit;115;5;isch;VERB;10;TreeTagger
Hochzit;115;6;nit;PART;10;TreeTagger
Hochzit;115;7;einfàch;ADJ;10;TreeTagger
Hochzit;115;8;,;PUNCT;10;TreeTagger
Hochzit;115;9;a;DET;10;TreeTagger
Hochzit;115;10;nit;PART;10;TreeTagger
Hochzit;115;11;àn;ADP;10;TreeTagger
Hochzit;115;12;some;ADJ;10;TreeTagger
Hochzit;115;13;Feschtdàà;NOUN;10;TreeTagger
Hochzit;115;14;.;PUNCT;10;TreeTagger
Hochzit;116;1;M;NOUN;10;TreeTagger
Hochzit;116;2;’r;PRON;10;TreeTagger
Hochzit;116;3;het;VERB;10;TreeTagger
Hochzit;116;4;d’;DET;10;TreeTagger
Hochzit;116;5;Bekànnte;NOUN;10;TreeTagger
Hochzit;116;6;begrieβt;VERB;10;TreeTagger
Hochzit;116;7;im;ADP;10;TreeTagger
Hochzit;116;8;durchgehn;NOUN;10;TreeTagger
Hochzit;116;9;,;PUNCT;10;TreeTagger
Hochzit;116;10;m;NOUN;10;TreeTagger
Hochzit;116;11;’r;PRON;10;TreeTagger
Hochzit;116;12;het;VERB;10;TreeTagger
Hochzit;116;13;sich;PRON;10;TreeTagger
Hochzit;116;14;hàlblüt;NOUN;10;TreeTagger
Hochzit;116;15;iwer;NOUN;10;TreeTagger
Hochzit;116;16;de;NOUN;10;TreeTagger
Hochzit;116;17;Noochber;VERB;10;TreeTagger
Hochzit;116;18;unterhàlte;ADJ;10;TreeTagger
Hochzit;116;19;wie;CONJ;10;TreeTagger
Hochzit;116;20;sini;NOUN;10;TreeTagger
Hochzit;116;21;Kueh;NOUN;10;TreeTagger
Hochzit;116;22;fer;ADP;10;TreeTagger
Hochzit;116;23;e;ADJ;10;TreeTagger
Hochzit;116;24;Spottpriss;NOUN;10;TreeTagger
Hochzit;116;25;àm;ADP;10;TreeTagger
Hochzit;116;26;Judd;NOUN;10;TreeTagger
Hochzit;116;27;àbgän;NOUN;10;TreeTagger
Hochzit;116;28;het;VERB;10;TreeTagger
Hochzit;116;29;muen;ADJ;10;TreeTagger
Hochzit;116;30;,;PUNCT;10;TreeTagger
Hochzit;116;31;m;NOUN;10;TreeTagger
Hochzit;116;32;’r;PRON;10;TreeTagger
Hochzit;116;33;het;VERB;10;TreeTagger
Hochzit;116;34;iwer;NOUN;10;TreeTagger
Hochzit;116;35;de;NOUN;10;TreeTagger
Hochzit;116;36;Priss;VERB;10;TreeTagger
Hochzit;116;37;vum;ADP;10;TreeTagger
Hochzit;116;38;Waize;NOUN;10;TreeTagger
Hochzit;116;39;g’scholte;VERB;10;TreeTagger
Hochzit;116;40;wie;CONJ;10;TreeTagger
Hochzit;116;41;noch;ADV;10;TreeTagger
Hochzit;116;42;nie;ADV;10;TreeTagger
Hochzit;116;43;so;ADV;10;TreeTagger
Hochzit;116;44;dìer;ADJ;10;TreeTagger
Hochzit;116;45;gewänn;NOUN;10;TreeTagger
Hochzit;116;46;isch;VERB;10;TreeTagger
Hochzit;116;47;wie;CONJ;10;TreeTagger
Hochzit;116;48;im;ADP;10;TreeTagger
Hochzit;116;49;Spotjohr;NOUN;10;TreeTagger
Hochzit;116;50;,;PUNCT;10;TreeTagger
Hochzit;116;51;a;DET;10;TreeTagger
Hochzit;116;52;iwwer;NOUN;10;TreeTagger
Hochzit;116;53;d’;DET;10;TreeTagger
Hochzit;116;54;nägscht;ADJ;10;TreeTagger
Hochzit;116;55;Ernt;NOUN;10;TreeTagger
Hochzit;116;56;";";NOUN;10;TreeTagger
Hochzit;117;1;Wie;CONJ;10;TreeTagger
Hochzit;117;2;steht;VERB;10;TreeTagger
Hochzit;117;3;’s;NOUN;10;TreeTagger
Hochzit;117;4;mitem;ADJ;10;TreeTagger
Hochzit;117;5;Waize;NOUN;10;TreeTagger
Hochzit;117;6;des;PRON;10;TreeTagger
Hochzit;117;7;Johr;NOUN;10;TreeTagger
Hochzit;117;8;~;X;10;TreeTagger
Hochzit;118;1;Oh;INTJ;10;TreeTagger
Hochzit;118;2;!;PUNCT;10;TreeTagger
Hochzit;119;1;er;PRON;10;TreeTagger
Hochzit;119;2;wàchst;VERB;10;TreeTagger
Hochzit;119;3;,;PUNCT;10;TreeTagger
Hochzit;119;4;er;PRON;10;TreeTagger
Hochzit;119;5;wàchst;VERB;10;TreeTagger
Hochzit;119;6;.;PUNCT;10;TreeTagger
Hochzit;120;1;Maansch;NOUN;10;TreeTagger
Hochzit;120;2;s’;PRON;10;TreeTagger
Hochzit;120;3;gibt;VERB;10;TreeTagger
Hochzit;120;4;e;ADJ;10;TreeTagger
Hochzit;120;5;scheeni;ADJ;10;TreeTagger
Hochzit;120;6;Ernt;NOUN;10;TreeTagger
Hochzit;120;7;~;X;10;TreeTagger
Hochzit;121;1;Wenn;CONJ;10;TreeTagger
Hochzit;121;2;sich;PRON;10;TreeTagger
Hochzit;121;3;àm;ADP;10;TreeTagger
Hochzit;121;4;Jerry;NOUN;10;TreeTagger
Hochzit;121;5;e;ADJ;10;TreeTagger
Hochzit;121;6;Kràbb;NOUN;10;TreeTagger
Hochzit;121;7;im;ADP;10;TreeTagger
Hochzit;121;8;Korn;NOUN;10;TreeTagger
Hochzit;121;9;verstecke;VERB;10;TreeTagger
Hochzit;121;10;kànn;NOUN;10;TreeTagger
Hochzit;121;11;,;PUNCT;10;TreeTagger
Hochzit;121;12;dànn;ADV;10;TreeTagger
Hochzit;121;13;gibts;NOUN;10;TreeTagger
Hochzit;121;14;e;ADJ;10;TreeTagger
Hochzit;121;15;guets;NOUN;10;TreeTagger
Hochzit;121;16;Johr;NOUN;10;TreeTagger
Hochzit;121;17;.;PUNCT;10;TreeTagger
